ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-05-05,110.82863172091037,105.98405098147187,120.97113756235704,110.82863172091037,110.82863172091037,2.4624139790834216,2.4624139790834216,2.4624139790834216,1.5124648221018402,1.5124648221018402,1.5124648221018402,0.9499491569815814,0.9499491569815814,0.9499491569815814,0.0,0.0,0.0,113.29104569999379
2008-05-12,111.28069960964896,106.89992212066647,121.84897090888542,111.28069960964896,111.28069960964896,2.7724354205336987,2.7724354205336987,2.7724354205336987,1.5124648220984196,1.5124648220984196,1.5124648220984196,1.2599705984352791,1.2599705984352791,1.2599705984352791,0.0,0.0,0.0,114.05313503018266
2008-05-19,111.73276749838752,106.86868350324427,121.60715104445094,111.73276749838752,111.73276749838752,2.6900297685189383,2.6900297685189383,2.6900297685189383,1.5124648221008976,1.5124648221008976,1.5124648221008976,1.1775649464180407,1.1775649464180407,1.1775649464180407,0.0,0.0,0.0,114.42279726690646
2008-05-26,112.18483538712607,107.85426253121429,122.12399277395059,112.18483538712607,112.18483538712607,2.482167949759876,2.482167949759876,2.482167949759876,1.512464822097477,1.512464822097477,1.512464822097477,0.9697031276623989,0.9697031276623989,0.9697031276623989,0.0,0.0,0.0,114.66700333688594
2008-06-02,112.63690327586461,108.33507085507804,122.24338119414139,112.63690327586461,112.63690327586461,2.570425460636722,2.570425460636722,2.570425460636722,1.5124648221027275,1.5124648221027275,1.5124648221027275,1.0579606385339944,1.0579606385339944,1.0579606385339944,0.0,0.0,0.0,115.20732873650134
2008-06-09,111.92245182341946,107.75878618281051,121.61565302317206,111.92245182341946,111.92245182341946,2.940657938861679,2.940657938861679,2.940657938861679,1.5124648220993069,1.5124648220993069,1.5124648220993069,1.428193116762372,1.428193116762372,1.428193116762372,0.0,0.0,0.0,114.86310976228114
2008-06-16,111.20800037097433,107.46773076616292,121.34840828965118,111.20800037097433,111.20800037097433,3.157054179501197,3.157054179501197,3.157054179501197,1.5124648220958863,1.5124648220958863,1.5124648220958863,1.6445893574053105,1.6445893574053105,1.6445893574053105,0.0,0.0,0.0,114.36505455047553
2008-06-23,110.49354891852916,105.94231056554675,120.35153301233082,110.49354891852916,110.49354891852916,2.9533956902206033,2.9533956902206033,2.9533956902206033,1.5124648221011368,1.5124648221011368,1.5124648221011368,1.4409308681194666,1.4409308681194666,1.4409308681194666,0.0,0.0,0.0,113.44694460874976
2008-06-30,109.77909746608401,104.7493137837194,119.1819702011782,109.77909746608401,109.77909746608401,2.603625954666221,2.603625954666221,2.603625954666221,1.5124648220977162,1.5124648220977162,1.5124648220977162,1.0911611325685044,1.0911611325685044,1.0911611325685044,0.0,0.0,0.0,112.38272342075024
2008-07-07,109.06464601363884,104.11859981553225,118.58014917064452,109.06464601363884,109.06464601363884,2.580594912780383,2.580594912780383,2.580594912780383,1.5124648221029664,1.5124648221029664,1.5124648221029664,1.0681300906774163,1.0681300906774163,1.0681300906774163,0.0,0.0,0.0,111.64524092641922
2008-07-14,108.3501945611937,104.36410594732693,118.46006960725934,108.3501945611937,108.3501945611937,2.955523858316783,2.955523858316783,2.955523858316783,1.5124648220964194,1.5124648220964194,1.5124648220964194,1.4430590362203632,1.4430590362203632,1.4430590362203632,0.0,0.0,0.0,111.30571841951048
2008-07-21,107.63574310874853,104.18775156747735,118.13285357133948,107.63574310874853,107.63574310874853,3.316512678718225,3.316512678718225,3.316512678718225,1.5124648220988977,1.5124648220988977,1.5124648220988977,1.8040478566193274,1.8040478566193274,1.8040478566193274,0.0,0.0,0.0,110.95225578746675
2008-07-28,106.9212916563034,103.00254425902719,116.99532401336437,106.9212916563034,106.9212916563034,3.2899218138923425,3.2899218138923425,3.2899218138923425,1.5124648221013757,1.5124648221013757,1.5124648221013757,1.777456991790967,1.777456991790967,1.777456991790967,0.0,0.0,0.0,110.21121347019574
2008-08-04,106.20684020385826,102.37329869246871,116.11777871127858,106.20684020385826,106.20684020385826,2.975592688039858,2.975592688039858,2.975592688039858,1.5124648221038544,1.5124648221038544,1.5124648221038544,1.4631278659360039,1.4631278659360039,1.4631278659360039,0.0,0.0,0.0,109.18243289189812
2008-08-11,105.49238875141309,100.68494830295941,115.40970277538041,105.49238875141309,105.49238875141309,2.7611920799936867,2.7611920799936867,2.7611920799936867,1.5124648220973067,1.5124648220973067,1.5124648220973067,1.24872725789638,1.24872725789638,1.24872725789638,0.0,0.0,0.0,108.25358083140678
2008-08-18,104.77793729896791,100.70034844316017,114.67284696425487,104.77793729896791,104.77793729896791,2.8141809332107535,2.8141809332107535,2.8141809332107535,1.5124648220997852,1.5124648220997852,1.5124648220997852,1.3017161111109683,1.3017161111109683,1.3017161111109683,0.0,0.0,0.0,107.59211823217866
2008-08-25,104.06348584652278,100.0747707213606,114.48356150101068,104.06348584652278,104.06348584652278,2.935290743052084,2.935290743052084,2.935290743052084,1.5124648220963646,1.5124648220963646,1.5124648220963646,1.4228259209557197,1.4228259209557197,1.4228259209557197,0.0,0.0,0.0,106.99877658957486
2008-09-01,103.3490343940776,99.08689989599274,113.23526394620968,103.3490343940776,103.3490343940776,2.912656042986006,2.912656042986006,2.912656042986006,1.512464822101615,1.512464822101615,1.512464822101615,1.4001912208843912,1.4001912208843912,1.4001912208843912,0.0,0.0,0.0,106.2616904370636
2008-09-08,102.63458294163243,98.35602259352672,113.14379245094769,102.63458294163243,102.63458294163243,2.823542619463015,2.823542619463015,2.823542619463015,1.512464822098194,1.512464822098194,1.512464822098194,1.3110777973648209,1.3110777973648209,1.3110777973648209,0.0,0.0,0.0,105.45812556109544
2008-09-15,101.9201314891873,98.06538308841918,112.10922623702015,101.9201314891873,101.9201314891873,2.846507259042206,2.846507259042206,2.846507259042206,1.512464822100673,1.512464822100673,1.512464822100673,1.3340424369415331,1.3340424369415331,1.3340424369415331,0.0,0.0,0.0,104.76663874822951
2008-09-22,101.20568003674217,96.80961899924974,111.3593692598908,101.20568003674217,101.20568003674217,2.88894908598248,2.88894908598248,2.88894908598248,1.512464822103151,1.512464822103151,1.512464822103151,1.376484263879329,1.376484263879329,1.376484263879329,0.0,0.0,0.0,104.09462912272464
2008-09-29,100.49122858429699,95.31675540265623,110.35655356853165,100.49122858429699,100.49122858429699,2.6374777010725885,2.6374777010725885,2.6374777010725885,1.5124648221025025,1.5124648221025025,1.5124648221025025,1.1250128789700857,1.1250128789700857,1.1250128789700857,0.0,0.0,0.0,103.12870628536957
2008-10-06,99.77677713185182,94.69387444838608,109.16673483712812,99.77677713185182,99.77677713185182,2.0350669467151823,2.0350669467151823,2.0350669467151823,1.512464822099082,1.512464822099082,1.512464822099082,0.5226021246161002,0.5226021246161002,0.5226021246161002,0.0,0.0,0.0,101.81184407856699
2008-10-13,99.06232567940668,93.27240455245942,108.00316009157739,99.06232567940668,99.06232567940668,1.5032706516557304,1.5032706516557304,1.5032706516557304,1.5124648220956611,1.5124648220956611,1.5124648220956611,-0.009194170439930637,-0.009194170439930637,-0.009194170439930637,0.0,0.0,0.0,100.56559633106241
2008-10-20,98.34787422696151,92.80575145213454,106.77891271433944,98.34787422696151,98.34787422696151,1.4782838901355455,1.4782838901355455,1.4782838901355455,1.5124648220977852,1.5124648220977852,1.5124648220977852,-0.03418093196223947,-0.03418093196223947,-0.03418093196223947,0.0,0.0,0.0,99.82615811709705
2008-10-27,97.63342277451638,92.39456265407048,107.15429636032238,97.63342277451638,97.63342277451638,1.7819913233923448,1.7819913233923448,1.7819913233923448,1.5124648221061623,1.5124648221061623,1.5124648221061623,0.2695265012861825,0.2695265012861825,0.2695265012861825,0.0,0.0,0.0,99.41541409790872
2008-11-03,96.91897132207124,91.44124232168593,105.5080570688842,96.91897132207124,96.91897132207124,1.7176005166829367,1.7176005166829367,1.7176005166829367,1.5124648221027417,1.5124648221027417,1.5124648221027417,0.20513569458019507,0.20513569458019507,0.20513569458019507,0.0,0.0,0.0,98.63657183875418
2008-11-10,96.20451986962607,89.428955072841,103.90399946319057,96.20451986962607,96.20451986962607,0.9306168764335578,0.9306168764335578,0.9306168764335578,1.512464822096194,1.512464822096194,1.512464822096194,-0.5818479456626362,-0.5818479456626362,-0.5818479456626362,0.0,0.0,0.0,97.13513674605963
2008-11-17,95.4900684171809,88.4224923333122,102.6497637371639,95.4900684171809,95.4900684171809,0.004089052144196461,0.004089052144196461,0.004089052144196461,1.5124648220986725,1.5124648220986725,1.5124648220986725,-1.508375769954476,-1.508375769954476,-1.508375769954476,0.0,0.0,0.0,95.49415746932509
2008-11-24,94.77561696473572,87.52234157989159,101.19192602169329,94.77561696473572,94.77561696473572,-0.0851739647316839,-0.0851739647316839,-0.0851739647316839,1.5124648220952517,1.5124648220952517,1.5124648220952517,-1.5976387868269357,-1.5976387868269357,-1.5976387868269357,0.0,0.0,0.0,94.69044300000404
2008-12-01,94.06116551229064,87.88767962012264,101.82371244605318,94.06116551229064,94.06116551229064,0.8449044622212397,0.8449044622212397,0.8449044622212397,1.5124648221036292,1.5124648221036292,1.5124648221036292,-0.6675603598823896,-0.6675603598823896,-0.6675603598823896,0.0,0.0,0.0,94.90606997451188
2008-12-08,94.09641188105387,88.34949735809496,103.52101245669981,94.09641188105387,94.09641188105387,1.7719205252040449,1.7719205252040449,1.7719205252040449,1.512464822097082,1.512464822097082,1.512464822097082,0.2594557031069628,0.2594557031069628,0.2594557031069628,0.0,0.0,0.0,95.8683324062579
2008-12-15,94.13165824981711,88.20980839809624,102.54133990978002,94.13165824981711,94.13165824981711,1.4759460841371594,1.4759460841371594,1.4759460841371594,1.51246482209956,1.51246482209956,1.51246482209956,-0.036518737962400565,-0.036518737962400565,-0.036518737962400565,0.0,0.0,0.0,95.60760433395427
2008-12-22,94.16690461858033,86.66848034517336,100.69334066625686,94.16690461858033,94.16690461858033,-0.09108330434794507,-0.09108330434794507,-0.09108330434794507,1.512464822102038,1.512464822102038,1.512464822102038,-1.6035481264499831,-1.6035481264499831,-1.6035481264499831,0.0,0.0,0.0,94.07582131423239
2008-12-29,94.20215098734356,85.08742538172038,99.67903205049544,94.20215098734356,94.20215098734356,-1.6767687804019555,-1.6767687804019555,-1.6767687804019555,1.5124648221013899,1.5124648221013899,1.5124648221013899,-3.189233602503345,-3.189233602503345,-3.189233602503345,0.0,0.0,0.0,92.5253822069416
2009-01-05,94.2373973561068,85.36231368866616,99.61997151846248,94.2373973561068,94.2373973561068,-2.0667172081661738,-2.0667172081661738,-2.0667172081661738,1.5124648220979693,1.5124648220979693,1.5124648220979693,-3.579182030264143,-3.579182030264143,-3.579182030264143,0.0,0.0,0.0,92.17068014794063
2009-01-12,94.27264372487002,85.82558552102358,100.29840164160478,94.27264372487002,94.27264372487002,-1.378998161705064,-1.378998161705064,-1.378998161705064,1.5124648221004475,1.5124648221004475,1.5124648221004475,-2.8914629838055115,-2.8914629838055115,-2.8914629838055115,0.0,0.0,0.0,92.89364556316495
2009-01-19,94.30789009363326,86.59536156370783,101.18266999695182,94.30789009363326,94.30789009363326,-0.8091250001351673,-0.8091250001351673,-0.8091250001351673,1.512464822097027,1.512464822097027,1.512464822097027,-2.3215898222321942,-2.3215898222321942,-2.3215898222321942,0.0,0.0,0.0,93.4987650934981
2009-01-26,94.34313646239649,85.32021813758945,99.75112209187343,94.34313646239649,94.34313646239649,-1.1317972338882727,-1.1317972338882727,-1.1317972338882727,1.5124648221050498,1.5124648221050498,1.5124648221050498,-2.6442620559933228,-2.6442620559933228,-2.6442620559933228,0.0,0.0,0.0,93.21133922850821
2009-02-02,94.37838283115971,85.42554188284043,99.67412750632376,94.37838283115971,94.37838283115971,-1.7469120310005826,-1.7469120310005826,-1.7469120310005826,1.5124648221016292,1.5124648221016292,1.5124648221016292,-3.2593768531022116,-3.2593768531022116,-3.2593768531022116,0.0,0.0,0.0,92.63147080015914
2009-02-09,94.41362919992295,85.97794611554247,99.90696266414612,94.41362919992295,94.41362919992295,-1.4178576683729354,-1.4178576683729354,-1.4178576683729354,1.5124648221041073,1.5124648221041073,1.5124648221041073,-2.9303224904770424,-2.9303224904770424,-2.9303224904770424,0.0,0.0,0.0,92.99577153155002
2009-02-16,94.44887556868618,87.53344594199228,101.18567457103615,94.44887556868618,94.44887556868618,0.1687132668602642,0.1687132668602642,0.1687132668602642,1.5124648220975596,1.5124648220975596,1.5124648220975596,-1.3437515552372956,-1.3437515552372956,-1.3437515552372956,0.0,0.0,0.0,94.61758883554644
2009-02-23,94.4841219374494,89.85061542922628,104.2902280484496,94.4841219374494,94.4841219374494,1.882138714182433,1.882138714182433,1.882138714182433,1.512464822094139,1.512464822094139,1.512464822094139,0.369673892088294,0.369673892088294,0.369673892088294,0.0,0.0,0.0,96.36626065163183
2009-03-02,94.51936830621264,89.62449813488014,104.22018214530982,94.51936830621264,94.51936830621264,2.3073998068032213,2.3073998068032213,2.3073998068032213,1.5124648221025165,1.5124648221025165,1.5124648221025165,0.7949349847007046,0.7949349847007046,0.7949349847007046,0.0,0.0,0.0,96.82676811301586
2009-03-09,94.55461467497585,88.86590313451316,103.05748643712157,94.55461467497585,94.55461467497585,1.260289382349334,1.260289382349334,1.260289382349334,1.512464822095969,1.512464822095969,1.512464822095969,-0.25217543974663503,-0.25217543974663503,-0.25217543974663503,0.0,0.0,0.0,95.81490405732518
2009-03-16,94.5898610437391,87.10871167503687,101.77359059622663,94.5898610437391,94.5898610437391,-0.053850705715523924,-0.053850705715523924,-0.053850705715523924,1.5124648220984471,1.5124648220984471,1.5124648220984471,-1.5663155278139713,-1.5663155278139713,-1.5663155278139713,0.0,0.0,0.0,94.53601033802359
2009-03-23,94.62510741250232,86.8357691530349,101.4302568915679,94.62510741250232,94.62510741250232,-0.3519367542156846,-0.3519367542156846,-0.3519367542156846,1.5124648221009256,1.5124648221009256,1.5124648221009256,-1.8644015763166102,-1.8644015763166102,-1.8644015763166102,0.0,0.0,0.0,94.27317065828663
2009-03-30,94.66035378126556,88.0071836793804,102.48213178827343,94.66035378126556,94.66035378126556,0.47604903258069237,0.47604903258069237,0.47604903258069237,1.5124648221034045,1.5124648221034045,1.5124648221034045,-1.036415789522712,-1.036415789522712,-1.036415789522712,0.0,0.0,0.0,95.13640281384625
2009-04-06,94.69560015002878,89.03883402204701,103.47632246862581,94.69560015002878,94.69560015002878,1.5045038591157052,1.5045038591157052,1.5045038591157052,1.5124648220968566,1.5124648220968566,1.5124648220968566,-0.007960962981151445,-0.007960962981151445,-0.007960962981151445,0.0,0.0,0.0,96.20010400914448
2009-04-13,94.730846518792,89.877896198466,103.72325833122983,94.730846518792,94.730846518792,1.944555494593869,1.944555494593869,1.944555494593869,1.512464822099335,1.512464822099335,1.512464822099335,0.4320906724945341,0.4320906724945341,0.4320906724945341,0.0,0.0,0.0,96.67540201338588
2009-04-20,94.76609288755525,89.88092941537352,103.96324039861724,94.76609288755525,94.76609288755525,1.9038346291150536,1.9038346291150536,1.9038346291150536,1.5124648220959145,1.5124648220959145,1.5124648220959145,0.3913698070191394,0.3913698070191394,0.3913698070191394,0.0,0.0,0.0,96.6699275166703
2009-04-27,94.80133925631849,89.80065502633967,103.96453029122179,94.80133925631849,94.80133925631849,1.977467969290666,1.977467969290666,1.977467969290666,1.5124648221011647,1.5124648221011647,1.5124648221011647,0.4650031471895012,0.4650031471895012,0.4650031471895012,0.0,0.0,0.0,96.77880722560916
2009-05-04,94.8365856250817,90.63322117775795,104.76271515861237,94.8365856250817,94.8365856250817,2.3797636947556424,2.3797636947556424,2.3797636947556424,1.512464822097744,1.512464822097744,1.512464822097744,0.8672988726578982,0.8672988726578982,0.8672988726578982,0.0,0.0,0.0,97.21634931983733
2009-05-11,94.87183199384495,90.44556849229348,105.0126044730874,94.87183199384495,94.87183199384495,2.745018561989783,2.745018561989783,2.745018561989783,1.5124648221029944,1.5124648221029944,1.5124648221029944,1.2325537398867883,1.2325537398867883,1.2325537398867883,0.0,0.0,0.0,97.61685055583473
2009-05-18,94.90707836260816,90.52210609705459,104.54039058013058,94.90707836260816,94.90707836260816,2.7276161694802843,2.7276161694802843,2.7276161694802843,1.5124648220964472,1.5124648220964472,1.5124648220964472,1.2151513473838376,1.2151513473838376,1.2151513473838376,0.0,0.0,0.0,97.63469453208845
2009-05-25,94.9423247313714,90.04594715615046,104.97427631249678,94.9423247313714,94.9423247313714,2.506450581509932,2.506450581509932,2.506450581509932,1.5124648220989252,1.5124648220989252,1.5124648220989252,0.9939857594110064,0.9939857594110064,0.9939857594110064,0.0,0.0,0.0,97.44877531288134
2009-06-01,94.9775711001346,90.35800713680621,104.7470467638343,94.9775711001346,94.9775711001346,2.525709564859933,2.525709564859933,2.525709564859933,1.5124648221014039,1.5124648221014039,1.5124648221014039,1.0132447427585294,1.0132447427585294,1.0132447427585294,0.0,0.0,0.0,97.50328066499453
2009-06-08,95.47142465866352,90.74004486097786,105.12541585967105,95.47142465866352,95.47142465866352,2.871579086643473,2.871579086643473,2.871579086643473,1.5124648221038823,1.5124648221038823,1.5124648221038823,1.3591142645395904,1.3591142645395904,1.3591142645395904,0.0,0.0,0.0,98.343003745307
2009-06-15,95.96527821719249,91.03968709650142,106.37892179457731,95.96527821719249,95.96527821719249,3.148374233995102,3.148374233995102,3.148374233995102,1.5124648220973347,1.5124648220973347,1.5124648220973347,1.635909411897767,1.635909411897767,1.635909411897767,0.0,0.0,0.0,99.11365245118759
2009-06-22,96.45913177572145,92.35063174209624,106.93437908942272,96.45913177572145,96.45913177572145,3.0146893504048484,3.0146893504048484,3.0146893504048484,1.5124648221057118,1.5124648221057118,1.5124648221057118,1.5022245282991362,1.5022245282991362,1.5022245282991362,0.0,0.0,0.0,99.4738211261263
2009-06-29,96.95298533425039,92.19818327098398,106.71150105480113,96.95298533425039,96.95298533425039,2.653275294883341,2.653275294883341,2.653275294883341,1.5124648221022916,1.5124648221022916,1.5124648221022916,1.14081047278105,1.14081047278105,1.14081047278105,0.0,0.0,0.0,99.60626062913373
2009-07-06,97.44683889277933,92.69378979291855,107.3280376668331,97.44683889277933,97.44683889277933,2.5495686256313705,2.5495686256313705,2.5495686256313705,1.512464822095744,1.512464822095744,1.512464822095744,1.0371038035356266,1.0371038035356266,1.0371038035356266,0.0,0.0,0.0,99.99640751841069
2009-07-13,97.9406924513083,93.46947667983578,107.89874676889862,97.9406924513083,97.9406924513083,2.8744148023418874,2.8744148023418874,2.8744148023418874,1.5124648220982224,1.5124648220982224,1.5124648220982224,1.361949980243665,1.361949980243665,1.361949980243665,0.0,0.0,0.0,100.81510725365018
2009-07-20,98.43454600983726,94.71034303923157,109.60512743555365,98.43454600983726,98.43454600983726,3.2748887238276603,3.2748887238276603,3.2748887238276603,1.5124648220948014,1.5124648220948014,1.5124648220948014,1.7624239017328587,1.7624239017328587,1.7624239017328587,0.0,0.0,0.0,101.70943473366492
2009-07-27,98.92839956836619,95.18991821032844,109.26162414433362,98.92839956836619,98.92839956836619,3.3252126235180928,3.3252126235180928,3.3252126235180928,1.5124648221031791,1.5124648221031791,1.5124648221031791,1.8127478014149137,1.8127478014149137,1.8127478014149137,0.0,0.0,0.0,102.25361219188429
2009-08-03,99.42225312689516,95.58141403315977,109.65873380009876,99.42225312689516,99.42225312689516,3.035339318098947,3.035339318098947,3.035339318098947,1.5124648220966315,1.5124648220966315,1.5124648220966315,1.5228744960023157,1.5228744960023157,1.5228744960023157,0.0,0.0,0.0,102.4575924449941
2009-08-10,99.9161066854241,95.21921134159983,110.15136273512451,99.9161066854241,99.9161066854241,2.779011840384598,2.779011840384598,2.779011840384598,1.51246482209911,1.51246482209911,1.51246482209911,1.2665470182854885,1.2665470182854885,1.2665470182854885,0.0,0.0,0.0,102.6951185258087
2009-08-17,100.40996024395305,95.92397712015139,110.09890123557372,100.40996024395305,100.40996024395305,2.7910382232405526,2.7910382232405526,2.7910382232405526,1.5124648221015884,1.5124648221015884,1.5124648221015884,1.2785734011389642,1.2785734011389642,1.2785734011389642,0.0,0.0,0.0,103.2009984671936
2009-08-24,100.90381380248199,96.2839797733034,111.12749337674298,100.90381380248199,100.90381380248199,2.9213399846699213,2.9213399846699213,2.9213399846699213,1.5124648220978127,1.5124648220978127,1.5124648220978127,1.4088751625721085,1.4088751625721085,1.4088751625721085,0.0,0.0,0.0,103.82515378715192
2009-08-31,101.39766736101096,97.11758023143828,111.42019967641014,101.39766736101096,101.39766736101096,2.9275111248868315,2.9275111248868315,2.9275111248868315,1.5124648221002912,1.5124648221002912,1.5124648221002912,1.41504630278654,1.41504630278654,1.41504630278654,0.0,0.0,0.0,104.3251784858978
2009-09-07,101.8915209195399,97.55404357640235,112.27309543071185,101.8915209195399,101.8915209195399,2.834412104859595,2.834412104859595,2.834412104859595,1.5124648221027697,1.5124648221027697,1.5124648221027697,1.3219472827568257,1.3219472827568257,1.3219472827568257,0.0,0.0,0.0,104.7259330243995
2009-09-14,102.38537447806885,98.20281767134543,112.44761763222031,102.38537447806885,102.38537447806885,2.8334286766165357,2.8334286766165357,2.8334286766165357,1.5124648220962222,1.5124648220962222,1.5124648220962222,1.3209638545203135,1.3209638545203135,1.3209638545203135,0.0,0.0,0.0,105.21880315468539
2009-09-21,102.87922803659782,98.7178460782437,113.22014556550792,102.87922803659782,102.87922803659782,2.8942053644691796,2.8942053644691796,2.8942053644691796,1.5124648221045993,1.5124648221045993,1.5124648221045993,1.3817405423645805,1.3817405423645805,1.3817405423645805,0.0,0.0,0.0,105.773433401067
2009-09-28,103.37308159512676,98.93774810257179,113.57690149839017,103.37308159512676,103.37308159512676,2.7133156520324166,2.7133156520324166,2.7133156520324166,1.5124648221011787,1.5124648221011787,1.5124648221011787,1.2008508299312382,1.2008508299312382,1.2008508299312382,0.0,0.0,0.0,106.08639724715918
2009-10-05,103.8669351536557,98.60297967744783,112.89491634843081,103.8669351536557,103.8669351536557,2.154084683934281,2.154084683934281,2.154084683934281,1.5124648221036572,1.5124648221036572,1.5124648221036572,0.6416198618306239,0.6416198618306239,0.6416198618306239,0.0,0.0,0.0,106.02101983758999
2009-10-12,104.36078871218466,98.49877758136758,113.13892532784773,104.36078871218466,104.36078871218466,1.5681060995106835,1.5681060995106835,1.5681060995106835,1.5124648220971095,1.5124648220971095,1.5124648220971095,0.05564127741357367,0.05564127741357367,0.05564127741357367,0.0,0.0,0.0,105.92889481169534
2009-10-19,104.85464227071363,99.11665463949444,113.06265017701082,104.85464227071363,104.85464227071363,1.4433550454244368,1.4433550454244368,1.4433550454244368,1.512464822093689,1.512464822093689,1.512464822093689,-0.06910977666925218,-0.06910977666925218,-0.06910977666925218,0.0,0.0,0.0,106.29799731613807
2009-10-26,105.34849582924255,99.54213538719611,114.20158316091447,105.34849582924255,105.34849582924255,1.7333302247089502,1.7333302247089502,1.7333302247089502,1.5124648221020665,1.5124648221020665,1.5124648221020665,0.22086540260688362,0.22086540260688362,0.22086540260688362,0.0,0.0,0.0,107.0818260539515
2009-11-02,105.8423493877715,100.5696785927544,115.01999183835386,105.8423493877715,105.8423493877715,1.7833993178089231,1.7833993178089231,1.7833993178089231,1.5124648220955188,1.5124648220955188,1.5124648220955188,0.27093449571340467,0.27093449571340467,0.27093449571340467,0.0,0.0,0.0,107.62574870558043
2009-11-09,106.33620294630047,99.80733027362257,114.78588569276843,106.33620294630047,106.33620294630047,1.1097228426100574,1.1097228426100574,1.1097228426100574,1.512464822097997,1.512464822097997,1.512464822097997,-0.4027419794879398,-0.4027419794879398,-0.4027419794879398,0.0,0.0,0.0,107.44592578891053
2009-11-16,106.8300565048294,99.47579483113998,114.68887748529912,106.8300565048294,106.8300565048294,0.13233633169302705,0.13233633169302705,0.13233633169302705,1.5124648221004755,1.5124648221004755,1.5124648221004755,-1.3801284904074484,-1.3801284904074484,-1.3801284904074484,0.0,0.0,0.0,106.96239283652243
2009-11-23,107.32391006335837,99.49290991238205,114.23917949647932,107.32391006335837,107.32391006335837,-0.15624185922439365,-0.15624185922439365,-0.15624185922439365,1.512464822102954,1.512464822102954,1.512464822102954,-1.6687066813273477,-1.6687066813273477,-1.6687066813273477,0.0,0.0,0.0,107.16766820413397
2009-11-30,107.81776362188735,101.21220154240399,115.51270043752832,107.81776362188735,107.81776362188735,0.6380919370589156,0.6380919370589156,0.6380919370589156,1.5124648220964068,1.5124648220964068,1.5124648220964068,-0.8743728850374909,-0.8743728850374909,-0.8743728850374909,0.0,0.0,0.0,108.45585555894627
2009-12-07,108.08511417412778,102.61644891113936,116.87350980251618,108.08511417412778,108.08511417412778,1.6702120084630276,1.6702120084630276,1.6702120084630276,1.512464822101657,1.512464822101657,1.512464822101657,0.1577471863613705,0.1577471863613705,0.1577471863613705,0.0,0.0,0.0,109.7553261825908
2009-12-14,108.35246472636817,102.60000139567754,116.89681048529502,108.35246472636817,108.35246472636817,1.641878784927425,1.641878784927425,1.641878784927425,1.5124648220982362,1.5124648220982362,1.5124648220982362,0.12941396282918863,0.12941396282918863,0.12941396282918863,0.0,0.0,0.0,109.9943435112956
2009-12-21,108.6198152786086,101.61506361395126,116.72249069792555,108.6198152786086,108.6198152786086,0.23573365161596246,0.23573365161596246,0.23573365161596246,1.5124648221034867,1.5124648221034867,1.5124648221034867,-1.2767311704875242,-1.2767311704875242,-1.2767311704875242,0.0,0.0,0.0,108.85554893022456
2009-12-28,108.88716583084903,100.70724819918203,115.32409756063993,108.88716583084903,108.88716583084903,-1.4594905005924295,-1.4594905005924295,-1.4594905005924295,1.5124648221000663,1.5124648221000663,1.5124648221000663,-2.9719553226924957,-2.9719553226924957,-2.9719553226924957,0.0,0.0,0.0,107.4276753302566
2010-01-04,109.15451638308944,99.64440213254595,114.43107596605356,109.15451638308944,109.15451638308944,-2.1001397363731646,-2.1001397363731646,-2.1001397363731646,1.5124648221025447,1.5124648221025447,1.5124648221025447,-3.6126045584757094,-3.6126045584757094,-3.6126045584757094,0.0,0.0,0.0,107.05437664671628
2010-01-11,109.42186693532987,100.29061533414438,115.07086255376585,109.42186693532987,109.42186693532987,-1.5316559087757529,-1.5316559087757529,-1.5316559087757529,1.512464822095997,1.512464822095997,1.512464822095997,-3.0441207308717497,-3.0441207308717497,-3.0441207308717497,0.0,0.0,0.0,107.89021102655413
2010-01-18,109.68921748757028,102.17158355684936,116.02593697774134,109.68921748757028,109.68921748757028,-0.8509210023372535,-0.8509210023372535,-0.8509210023372535,1.5124648220984755,1.5124648220984755,1.5124648220984755,-2.3633858244357286,-2.3633858244357286,-2.3633858244357286,0.0,0.0,0.0,108.83829648523302
2010-01-25,109.9565680398107,101.91110777289539,116.24529270653474,109.9565680398107,109.9565680398107,-1.018422143169723,-1.018422143169723,-1.018422143169723,1.512464822100954,1.512464822100954,1.512464822100954,-2.530886965270677,-2.530886965270677,-2.530886965270677,0.0,0.0,0.0,108.93814589664098
2010-02-01,110.22391859205113,101.27441217145578,115.70028288669867,110.22391859205113,110.22391859205113,-1.6745579161679325,-1.6745579161679325,-1.6745579161679325,1.512464822103432,1.512464822103432,1.512464822103432,-3.1870227382713643,-3.1870227382713643,-3.1870227382713643,0.0,0.0,0.0,108.54936067588321
2010-02-08,110.49126914429154,101.91236591466209,116.27008184396847,110.49126914429154,110.49126914429154,-1.580811200955671,-1.580811200955671,-1.580811200955671,1.5124648220968846,1.5124648220968846,1.5124648220968846,-3.0932760230525553,-3.0932760230525553,-3.0932760230525553,0.0,0.0,0.0,108.91045794333587
2010-02-15,110.75861969653195,103.66100413743054,117.9091931191348,110.75861969653195,110.75861969653195,-0.17030536021072895,-0.17030536021072895,-0.17030536021072895,1.512464822105262,1.512464822105262,1.512464822105262,-1.6827701823159908,-1.6827701823159908,-1.6827701823159908,0.0,0.0,0.0,110.58831433632122
